Parte,Descripcion,ClassID,Unidad Medida,Familia,Descripcion Familia,Codigo Grupo,Descripcion de Grupo,Grupo Mercadeo,Codigo Categoria,Descripcion Categoria,Codigo Subcategoria,Descripcion Subcategoria,Nuevo Producto,Color,Tipo Material,GTIN14,GTIN13,Unidad Venta,Unidad Empaque, Precio Base.,Codigo de Lista,Descripcion de lista,Código de moneda,Fecha de Inicio,Fecha Final,Año
14014,CH 12 TO AVENT,TER,UN,00300,FERRETERIA,00484,MINIBOX 12,CAJAS DE HERRAMIENTAS,30500,MINIBOX,30511,"MINIBOX 12""",FALSE,AVENTURA,VIRGEN,17705152140146,7705152140149,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4220,CH 12 TO NAT AZ NVY,TER,UN,00300,FERRETERIA,00484,MINIBOX 12,CAJAS DE HERRAMIENTAS,30500,MINIBOX,30511,"MINIBOX 12""",FALSE,NATURAL,VIRGEN,17705152042204,7705152042207,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10797,ORGANIZADOR DE DUCHA MOCCA,TER,UN,00200,CASA,00455,ORGANIZADOR DE DUCHA II,ORGANIZADORES DE BANO,20300,BANO,20301,ORGANIZADORES DE BANO,FALSE,MOCCA,VIRGEN,17705152107972,7705152107975,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10798,ORGANIZADOR DE DUCHA AZ NVY,TER,UN,00200,CASA,00455,ORGANIZADOR DE DUCHA II,ORGANIZADORES DE BANO,20300,BANO,20301,ORGANIZADORES DE BANO,FALSE,AZUL NAVY,VIRGEN,17705152107989,7705152107982,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13991-S,SILLA ESTRELLA AMA AG,TER,UN,00100,MUEBLES,00098,SILLA ESTRELLA,SILLA ESTRELLA,10300,MUEBLES INFANTILES,10301,SILLAS INFANTILES,FALSE,AMARILLO,VIRGEN,17705152139911,7705152139914,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13992-S,SILLA ESTRELLA FUC,TER,UN,00100,MUEBLES,00098,SILLA ESTRELLA,SILLA ESTRELLA,10300,MUEBLES INFANTILES,10301,SILLAS INFANTILES,FALSE,FUCSIA,VIRGEN,17705152139928,7705152139921,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13993-S,SILLA ESTRELLA VD JD,TER,UN,00100,MUEBLES,00098,SILLA ESTRELLA,SILLA ESTRELLA,10300,MUEBLES INFANTILES,10301,SILLAS INFANTILES,FALSE,VERDE ESPECIAL,VIRGEN,17705152139935,7705152139938,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13994-S,SILLA ESTRELLA LAV,TER,UN,00100,MUEBLES,00098,SILLA ESTRELLA,SILLA ESTRELLA,10300,MUEBLES INFANTILES,10301,SILLAS INFANTILES,FALSE,LAVENDER,VIRGEN,17705152139942,7705152139945,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
14166-S,SILLA ESTRELLA GR HL,TER,UN,00100,MUEBLES,00098,SILLA ESTRELLA,SILLA ESTRELLA,10300,MUEBLES INFANTILES,10301,SILLAS INFANTILES,FALSE,GRIS HIELO,VIRGEN,17705152141662,7705152141665,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
14503-S,SILLA ESTRELLA NJ AR,TER,UN,00100,MUEBLES,00098,SILLA ESTRELLA,SILLA ESTRELLA,10300,MUEBLES INFANTILES,10301,SILLAS INFANTILES,FALSE,NARANJA II,VIRGEN,17705152145035,7705152145038,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3790,ORGANIZADOR DE DUCHA BL,TER,UN,00200,CASA,00455,ORGANIZADOR DE DUCHA II,ORGANIZADORES DE BANO,20300,BANO,20301,ORGANIZADORES DE BANO,FALSE,BLANCO,VIRGEN,17705152037903,7705152037906,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3791,ORGANIZADOR DE DUCHA TP,TER,UN,00200,CASA,00455,ORGANIZADOR DE DUCHA II,ORGANIZADORES DE BANO,20300,BANO,20301,ORGANIZADORES DE BANO,FALSE,TAUPE,VIRGEN,17705152037910,7705152037913,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4945,CAJA VANITY 12 ROS_LIL,TER,UN,00300,FERRETERIA,00482,CAJA VANITY 12,CAJAS VANITY,30600,CAJAS VANITY,30611,"CAJAS VANITY 12""",FALSE,ROSADO/LAVANDER,VIRGEN,17705152049456,7705152049459,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5606-S,SILLA ESTRELLA RJ,TER,UN,00100,MUEBLES,00098,SILLA ESTRELLA,SILLA ESTRELLA,10300,MUEBLES INFANTILES,10301,SILLAS INFANTILES,FALSE,ROJO,VIRGEN,27705152056062,7705152056068,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5607-S,SILLA ESTRELLA AZ,TER,UN,00100,MUEBLES,00098,SILLA ESTRELLA,SILLA ESTRELLA,10300,MUEBLES INFANTILES,10301,SILLAS INFANTILES,FALSE,AZUL,VIRGEN,27705152056079,7705152056075,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5610-S,SILLA ESTRELLA ROS FTE,TER,UN,00100,MUEBLES,00098,SILLA ESTRELLA,SILLA ESTRELLA,10300,MUEBLES INFANTILES,10301,SILLAS INFANTILES,FALSE,ROSADO FUERTE,VIRGEN,27705152056109,7705152056105,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5628,CAJA 12 TO NAT RJ BOTIQUIN,TER,UN,00300,FERRETERIA,00476,BOTIQUIN 12,CAJAS BOTIQUIN,30400,CAJAS BOTIQUIN,30401,CAJAS BOTIQUIN 12,FALSE,NATURAL,VIRGEN,17705152056287,7705152056280,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8779,PAPELERA STYLE TV 10L BL,TER,UN,00280,BASUREROS,00248,PAPELERA STYLE TV 10L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,BLANCO,VIRGEN,17705152087793,7705152087796,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8780,PAPELERA STYLE TV 10L TP,TER,UN,00280,BASUREROS,00248,PAPELERA STYLE TV 10L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,TAUPE,VIRGEN,17705152087809,7705152087802,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8782,PAPELERA STYLE TV 10L WG,TER,UN,00280,BASUREROS,00248,PAPELERA STYLE TV 10L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,WENGUE,VIRGEN,17705152087823,7705152087826,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4171,CAJA MULTIUSO 12L NAT,TER,UN,00250,ORGANIZACION,01123,CAJA MULTIUSO 12L,CAJAS MULTIUSOS,25400,CAJAS ABATIBLES,25401,CAJAS ABATIBLES,FALSE,NATURAL,VIRGEN,17705152041719,7705152041712,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4215,CH 12 TO NG,TER,UN,00300,FERRETERIA,00589,CH 12 TAPA ORG,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30011,"CAJAS DE HERRAMIENTA 12""",FALSE,NEGRO,VIRGEN,17705152042150,7705152042153,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12189,PAPELERA TV 10L NG NO APROV,TER,UN,00280,BASUREROS,00248,PAPELERA STYLE TV 10L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,NEGRO,VIRGEN,17705152121893,7705152121896,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12190,PAPELERA TV 10L BL APROV,TER,UN,00280,BASUREROS,00248,PAPELERA STYLE TV 10L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,BLANCO,VIRGEN,17705152121909,7705152121902,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12191,PAPELERA TV 10L VD ORGAN APROV,TER,UN,00280,BASUREROS,00248,PAPELERA STYLE TV 10L,PAPELERAS STYLE,28100,PAPELERAS TAPA VAIVEN,28101,PAPELERAS STYLE,FALSE,VERDE,VIRGEN,17705152121916,7705152121919,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4209-S,BUTACO GRANDE II BL,TER,UN,00100,MUEBLES,00111,BUTACO GRANDE FIESTA,BUTACOS,10400,BUTACOS,10411,BUTACOS GRANDES,FALSE,BLANCO,VIRGEN,27705152042096,7705152042092,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4210-S,BUTACO GRANDE II TP,TER,UN,00100,MUEBLES,00111,BUTACO GRANDE FIESTA,BUTACOS,10400,BUTACOS,10411,BUTACOS GRANDES,FALSE,TAUPE,VIRGEN,27705152042102,7705152042108,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5209-S,BUTACO GRANDE II RJ,TER,UN,00100,MUEBLES,00111,BUTACO GRANDE FIESTA,BUTACOS,10400,BUTACOS,10411,BUTACOS GRANDES,FALSE,ROJO,VIRGEN,27705152052095,7705152052091,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5210-S,BUTACO GRANDE II AZ NVY,TER,UN,00100,MUEBLES,00111,BUTACO GRANDE FIESTA,BUTACOS,10400,BUTACOS,10411,BUTACOS GRANDES,FALSE,AZUL NAVY,VIRGEN,27705152052101,7705152052107,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7869-S,BUTACO GRANDE II WG,TER,UN,00100,MUEBLES,00111,BUTACO GRANDE FIESTA,BUTACOS,10400,BUTACOS,10411,BUTACOS GRANDES,FALSE,WENGUE,VIRGEN,27705152078699,7705152078695,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10777,PORTARR TRIPLE MOCCA + TOALLA,TER,UN,00450,COCINA,00733,PORTARROLLO TRIPLE + TOALLA,ACCESORIOS COCINA,45100,OTROS COCINA,45101,OTROS COCINA,FALSE,MOCCA,VIRGEN,17705152107774,7705152107777,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8032,PORTARR TRIPLE BL + TOALLA COC,TER,UN,00450,COCINA,00733,PORTARROLLO TRIPLE + TOALLA,ACCESORIOS COCINA,45100,OTROS COCINA,45101,OTROS COCINA,FALSE,BLANCO,VIRGEN,17705152080329,7705152080322,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8049,PORTARR TRIPLE TP + TOALLA COC,TER,UN,00450,COCINA,00733,PORTARROLLO TRIPLE + TOALLA,ACCESORIOS COCINA,45100,OTROS COCINA,45101,OTROS COCINA,FALSE,TAUPE,VIRGEN,17705152080497,7705152080490,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12575,CANASTA FIQUE 13_5L GR HL,TER,UN,00250,ORGANIZACION,00740,CANASTA FIQUE 13_5L,CANASTAS,25300,CANASTAS DECORATIVAS,25321,CANASTAS FIQUE,FALSE,GRIS HIELO,VIRGEN,17705152125754,7705152125757,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12576,CANASTA FIQUE 13_5L MOCCA,TER,UN,00250,ORGANIZACION,00740,CANASTA FIQUE 13_5L,CANASTAS,25300,CANASTAS DECORATIVAS,25321,CANASTAS FIQUE,FALSE,MOCCA,VIRGEN,17705152125761,7705152125764,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12577,CANASTA FIQUE 13_5L MENTA,TER,UN,00250,ORGANIZACION,00740,CANASTA FIQUE 13_5L,CANASTAS,25300,CANASTAS DECORATIVAS,25321,CANASTAS FIQUE,FALSE,VERDE MENTA,VIRGEN,17705152125778,7705152125771,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12578,CANASTA FIQUE 13_5L LAV,TER,UN,00250,ORGANIZACION,00740,CANASTA FIQUE 13_5L,CANASTAS,25300,CANASTAS DECORATIVAS,25321,CANASTAS FIQUE,FALSE,LAVENDER,VIRGEN,17705152125785,7705152125788,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3415,CH 14 TO NG,TER,UN,00300,FERRETERIA,00591,CH 14 TAPA ORG,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30021,"CAJAS DE HERRAMIENTA 14""",FALSE,NEGRO,VIRGEN,17705152034155,7705152034158,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12541,CANASTA FIQUE 30L GR HL,TER,UN,00250,ORGANIZACION,00737,CANASTA FIQUE 30L,CANASTAS,25300,CANASTAS DECORATIVAS,25321,CANASTAS FIQUE,FALSE,GRIS HIELO,VIRGEN,17705152125419,7705152125412,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12542,CANASTA FIQUE 30L MOCCA,TER,UN,00250,ORGANIZACION,00737,CANASTA FIQUE 30L,CANASTAS,25300,CANASTAS DECORATIVAS,25321,CANASTAS FIQUE,FALSE,MOCCA,VIRGEN,17705152125426,7705152125429,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12543,CANASTA FIQUE 30L MENTA,TER,UN,00250,ORGANIZACION,00737,CANASTA FIQUE 30L,CANASTAS,25300,CANASTAS DECORATIVAS,25321,CANASTAS FIQUE,FALSE,VERDE MENTA,VIRGEN,17705152125433,7705152125436,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12544,CANASTA FIQUE 30L LAV,TER,UN,00250,ORGANIZACION,00737,CANASTA FIQUE 30L,CANASTAS,25300,CANASTAS DECORATIVAS,25321,CANASTAS FIQUE,FALSE,LAVENDER,VIRGEN,17705152125440,7705152125443,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9735,CAJA 18L NAT,TER,UN,00250,ORGANIZACION,00274,CAJA 18L,CAJAS MULTIUSOS,25600,CAJAS APILABLES,25601,CAJAS APILABLES,FALSE,NATURAL,VIRGEN,17705152097358,7705152097351,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4570,CAJA MULTIUSO 20L NAT,TER,UN,00250,ORGANIZACION,01124,CAJA MULTIUSO 20L,CAJAS MULTIUSOS,25400,CAJAS ABATIBLES,25401,CAJAS ABATIBLES,FALSE,NATURAL,VIRGEN,17705152045700,7705152045703,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5945,CAJA 14 NAT RJ BOTIQUIN,TER,UN,00300,FERRETERIA,00477,BOTIQUIN 14 TAPA LISA GAVETAS,CAJAS BOTIQUIN,30400,CAJAS BOTIQUIN,30411,CAJAS BOTIQUIN 14,FALSE,NATURAL,VIRGEN,17705152059455,7705152059458,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12064,BUTACO BAR RJ,TER,UN,00100,MUEBLES,00113,BUTACO BAR RUMBA,BUTACOS,10400,BUTACOS,10401,BUTACO BAR,FALSE,ROJO,VIRGEN,17705152120643,7705152120646,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12465,CH 16 TO CP ARMY,TER,UN,00300,FERRETERIA,00562,CH 16 TAPA ORG CERR PLAST,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30031,"CAJAS DE HERRAMIENTA 16""",FALSE,VERDE MILITAR,VIRGEN,17705152124658,7705152124651,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5950,BUTACO BAR BL,TER,UN,00100,MUEBLES,00113,BUTACO BAR RUMBA,BUTACOS,10400,BUTACOS,10401,BUTACO BAR,FALSE,BLANCO,VIRGEN,17705152059509,7705152059502,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5975,CH 16 TO CP NG,TER,UN,00300,FERRETERIA,00562,CH 16 TAPA ORG CERR PLAST,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30031,"CAJAS DE HERRAMIENTA 16""",FALSE,NEGRO,VIRGEN,17705152059752,7705152059755,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6089,BUTACO BAR AZ NVY,TER,UN,00100,MUEBLES,00113,BUTACO BAR RUMBA,BUTACOS,10400,BUTACOS,10401,BUTACO BAR,FALSE,AZUL NAVY,VIRGEN,17705152060895,7705152060898,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7875,BUTACO BAR WG,TER,UN,00100,MUEBLES,00113,BUTACO BAR RUMBA,BUTACOS,10400,BUTACOS,10401,BUTACO BAR,FALSE,WENGUE,VIRGEN,17705152078753,7705152078756,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
9734,CAJA 30L NAT,TER,UN,00250,ORGANIZACION,00276,CAJA 30L,CAJAS MULTIUSOS,25600,CAJAS APILABLES,25601,CAJAS APILABLES,FALSE,NATURAL,VIRGEN,17705152097341,7705152097344,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3390,CH 16 TO NG,TER,UN,00300,FERRETERIA,00580,CH 16 TAPA ORG,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30031,"CAJAS DE HERRAMIENTA 16""",FALSE,NEGRO,VIRGEN,17705152033905,7705152033908,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12178,BASURERO PED 10L NG NO APROV,TER,UN,00280,BASUREROS,00573,BASURERO PEDAL 10L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,NEGRO,VIRGEN,17705152121787,7705152121780,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12179,BASURERO PED 10L BL APROV,TER,UN,00280,BASUREROS,00573,BASURERO PEDAL 10L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,BLANCO,VIRGEN,17705152121794,7705152121797,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12180,BASURERO PED 10L RJ RGO BIOL,TER,UN,00280,BASUREROS,00573,BASURERO PEDAL 10L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,ROJO,VIRGEN,17705152121800,7705152121803,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12181,BASURERO PED 10L VD ORGAN APROV,TER,UN,00280,BASUREROS,00573,BASURERO PEDAL 10L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,VERDE,VIRGEN,17705152121817,7705152121810,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3980,BASURERO PED DELG BL,TER,UN,00280,BASUREROS,00573,BASURERO PEDAL 10L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,BLANCO,VIRGEN,17705152039808,7705152039801,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3981,BASURERO PED DELG TP,TER,UN,00280,BASUREROS,00573,BASURERO PEDAL 10L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,TAUPE,VIRGEN,17705152039815,7705152039818,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12261,MESA MULT TRIANG 3N TP,TER,UN,00200,CASA,00340,MESA MULT TRIANGULAR 3N,MESAS MULTIUSOS,20100,MESAS (CASA),20101,MESAS MULTIUSOS,FALSE,TAUPE,VIRGEN,17705152122616,7705152122619,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12262,MESA MULT TRIANG 3N MOCCA,TER,UN,00200,CASA,00340,MESA MULT TRIANGULAR 3N,MESAS MULTIUSOS,20100,MESAS (CASA),20101,MESAS MULTIUSOS,FALSE,MOCCA,VIRGEN,17705152122623,7705152122626,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2730,MESA MULT TRIANG 3N BL,TER,UN,00200,CASA,00340,MESA MULT TRIANGULAR 3N,MESAS MULTIUSOS,20100,MESAS (CASA),20101,MESAS MULTIUSOS,FALSE,BLANCO,VIRGEN,17705152027300,7705152027303,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2732,MESA MULT TRIANG 3N NG,TER,UN,00200,CASA,00340,MESA MULT TRIANGULAR 3N,MESAS MULTIUSOS,20100,MESAS (CASA),20101,MESAS MULTIUSOS,FALSE,NEGRO,VIRGEN,17705152027324,7705152027327,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5230,CH 16 TO CM NG,TER,UN,00300,FERRETERIA,00579,CH 16 TAPA ORG CERR MET,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30031,"CAJAS DE HERRAMIENTA 16""",FALSE,NEGRO,VIRGEN,17705152052302,7705152052305,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10773,MESA MULT CUAD 3N MOCCA,TER,UN,00200,CASA,00360,MESA MULT CUADRADA 3N,MESAS MULTIUSOS,20100,MESAS (CASA),20101,MESAS MULTIUSOS,FALSE,MOCCA,VIRGEN,17705152107736,7705152107739,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12417,CAJA VANITY 14 LAV AZ TRQ ROS,TER,UN,00300,FERRETERIA,00588,CAJA VANITY 14,CAJAS VANITY,30600,CAJAS VANITY,30621,"CAJAS VANITY 14""",FALSE,ROSADO/LAVANDER,VIRGEN,17705152124177,7705152124170,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12418,CAJA VANITY 14 NAT AZ TRQ,TER,UN,00300,FERRETERIA,00588,CAJA VANITY 14,CAJAS VANITY,30600,CAJAS VANITY,30621,"CAJAS VANITY 14""",FALSE,NATURAL,VIRGEN,17705152124184,7705152124187,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2740,MESA MULT CUAD 3N BL,TER,UN,00200,CASA,00360,MESA MULT CUADRADA 3N,MESAS MULTIUSOS,20100,MESAS (CASA),20101,MESAS MULTIUSOS,FALSE,BLANCO,VIRGEN,17705152027409,7705152027402,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2741,MESA MULT CUAD 3N TP,TER,UN,00200,CASA,00360,MESA MULT CUADRADA 3N,MESAS MULTIUSOS,20100,MESAS (CASA),20101,MESAS MULTIUSOS,FALSE,TAUPE,VIRGEN,17705152027416,7705152027419,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
2742,MESA MULT CUAD 3N NG,TER,UN,00200,CASA,00360,MESA MULT CUADRADA 3N,MESAS MULTIUSOS,20100,MESAS (CASA),20101,MESAS MULTIUSOS,FALSE,NEGRO,VIRGEN,17705152027423,7705152027426,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3436,CAJA VANITY 14 VD_LIL,TER,UN,00300,FERRETERIA,00588,CAJA VANITY 14,CAJAS VANITY,30600,CAJAS VANITY,30621,"CAJAS VANITY 14""",FALSE,VERDE/LILA,VIRGEN,17705152034360,7705152034363,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4946,CAJA VANITY 14 ROS_LIL,TER,UN,00300,FERRETERIA,00588,CAJA VANITY 14,CAJAS VANITY,30600,CAJAS VANITY,30621,"CAJAS VANITY 14""",FALSE,ROSADO/LAVANDER,VIRGEN,17705152049463,7705152049466,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8252-S,SILLA SINFONIA WG,TER,UN,00100,MUEBLES,01060,SILLA SINFONIA,SILLAS SEGMENTO BAJO C_BRAZOS,10000,SILLAS,10061,SILLAS CADENAS,FALSE,WENGUE,VIRGEN,17705152082521,7705152082524,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6927,PAPELERA TM 10L IM METALIZADA,TER,UN,00280,BASUREROS,00079,PAPELERA TM 10L METALIZAD,PAPELERAS IML,28400,PAPELERAS IN MOLD,28401,PAPELERAS TM METALIZADAS,FALSE,GRIS METALIZADO,VIRGEN,17705152069270,7705152069273,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7191,CH ELECTRICA NG,TER,UN,00300,FERRETERIA,00072,CH ELECTRICAS,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30111,CAJAS DE HERRAMIENTA ELECTRICAS,FALSE,NEGRO,VIRGEN,17705152071914,7705152071917,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12420,CH ELECTRICA SALMON,TER,UN,00300,FERRETERIA,00499,CAJA MULTIPROPOSITO,CAJAS VANITY,30600,CAJAS VANITY,30651,CAJA MULTIPROPOSITO,FALSE,SALMON,VIRGEN,17705152124207,7705152124200,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6920,MATERA RED 50CM C_PLATO TCTA,TER,UN,00200,CASA,00337,MATERA REDONDA 50CM PLATO,MATERAS,20400,MATERAS,20401,MATERAS REDONDAS,FALSE,TERRACOTA,VIRGEN,17705152069201,7705152069204,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
7125,MESA PERSON PORT BL,TER,UN,00200,CASA,00033,MESA PERSONAL PORTATIL,OTROS CASA,20100,MESAS (CASA),20121,MESAS PORTATIL,FALSE,BLANCO,VIRGEN,17705152071259,7705152071252,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
